CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5,,TOTAL INJURED,TOTAL MUERTES
28/08/20,11:15:00,,,40.666695,-73.961624,POINT (-73.961624 40.666695),WASHINGTON AVENUE,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4342664,Box Truck,Sedan,,,,,,
28/08/20,14:30:00,QUEENS,11428,40.7198,-73.749794,POINT (-73.749794 40.7198),,,91-38 HOLLIS COURT BOULEVARD,1,0,0,0,0,0,1,0,Tire Failure/Inadequate,Unspecified,,,,4342682,Sedan,Van,,,,,,
28/08/20,9:31:00,BROOKLYN,11222,40.724262,-73.93766,POINT (-73.93766 40.724262),APOLLO STREET,MEEKER AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342549,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,
28/08/20,9:00:00,STATEN ISLAND,10304,40.59924,-74.09179,POINT (-74.09179 40.59924),SPARKHILL AVENUE,RICHMOND ROAD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4342700,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,12:30:00,BROOKLYN,11214,40.60221,-74.00556,POINT (-74.00556 40.60221),,,216 BAY 20 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342608,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,21:40:00,BRONX,10468,40.862717,-73.9023,POINT (-73.9023 40.862717),WEST FORDHAM ROAD,DAVIDSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342673,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,13:40:00,BROOKLYN,11228,40.619354,-74.01201,POINT (-74.01201 40.619354),79 STREET,12 AVENUE,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4342635,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,0:00:00,,,40.749714,-73.93617,POINT (-73.93617 40.749714),QUEENS PLAZA NORTH,NORTHERN BOULEVARD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4342554,Taxi,Sedan,,,,,,
28/08/20,19:10:00,MANHATTAN,10002,,,,,,97 ALLEN STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4343304,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,
28/08/20,20:30:00,,,40.84691,-73.93824,POINT (-73.93824 40.84691),BROADWAY,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4343048,Sedan,Sedan,,,,,,
28/08/20,16:10:00,BRONX,10459,40.821415,-73.88933,POINT (-73.88933 40.821415),BRUCKNER BOULEVARD,FAILE STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4343017,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,15:07:00,,,,,,VERRAZANO BRIDGE UPPER,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,4342967,Sedan,Sedan,Sedan,,,,,
28/08/20,7:30:00,,,,,,PELHAM PARKWAY SOUTH,HUTCHINSON RIVER PARKWAY,,1,0,1,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4342604,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,18:00:00,QUEENS,11366,40.730927,-73.77478,POINT (-73.77478 40.730927),,,196-00 UNION TURNPIKE,0,0,0,0,0,0,0,0,Unspecified,,,,,4342703,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,6:35:00,BRONX,10454,40.804344,-73.92158,POINT (-73.92158 40.804344),BROOK AVENUE,BRUCKNER BOULEVARD,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4343133,Sedan,Sedan,,,,,,
28/08/20,14:10:00,QUEENS,11365,40.730457,-73.805176,POINT (-73.805176 40.730457),164 STREET,71 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342852,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
28/08/20,17:05:00,QUEENS,11435,40.688564,-73.79781,POINT (-73.79781 40.688564),110 ROAD,LIVERPOOL STREET,,1,0,0,0,0,0,1,0,Unspecified,,,,,4342742,Sedan,,,,,,,
28/08/20,18:30:00,BRONX,10473,40.80859,-73.85406,POINT (-73.85406 40.80859),SOUND VIEW AVENUE,NEWMAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343261,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,,,
28/08/20,9:45:00,BROOKLYN,11226,40.640266,-73.95426,POINT (-73.95426 40.640266),,,2586 BEDFORD AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342808,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,
28/08/20,21:20:00,MANHATTAN,10020,40.75927,-73.980896,POINT (-73.980896 40.75927),WEST 49 STREET,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343311,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,
28/08/20,18:50:00,BROOKLYN,11204,40.61368,-73.98882,POINT (-73.98882 40.61368),70 STREET,20 AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342712,Sedan,Bike,,,,,,
28/08/20,20:45:00,,,40.823887,-73.95232,POINT (-73.95232 40.823887),BROADWAY,,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4342666,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
28/08/20,18:37:00,QUEENS,11422,40.666397,-73.73857,POINT (-73.73857 40.666397),BROOKVILLE BOULEVARD,NORTH CONDUIT AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342669,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,22:30:00,,,40.673393,-73.79048,POINT (-73.79048 40.673393),ROCKAWAY BOULEVARD,147 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342745,Box Truck,Sedan,,,,,,
28/08/20,17:15:00,,,,,,BRONX WHITESTONE BRIDGE,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4343497,Sedan,Sedan,,,,,,
28/08/20,13:12:00,BROOKLYN,11236,40.644917,-73.894325,POINT (-73.894325 40.644917),AVENUE J,EAST 103 STREET,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4342726,Sedan,Sedan,,,,,,
28/08/20,11:45:00,MANHATTAN,10022,40.75645,-73.97032,POINT (-73.97032 40.75645),3 AVENUE,EAST 51 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342603,Box Truck,Pick-up Truck,,,,,,
28/08/20,21:05:00,,,40.737553,-73.85089,POINT (-73.85089 40.737553),LONG ISLAND EXPRESSWAY,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4342707,4 dr sedan,4 dr sedan,,,,,,
28/08/20,10:20:00,BROOKLYN,11203,40.649216,-73.944435,POINT (-73.944435 40.649216),,,3500 SNYDER AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342942,Box Truck,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,21:15:00,,,40.683094,-73.80576,POINT (-73.80576 40.683094),VAN WYCK EXPWY,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,4342739,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,,,,
28/08/20,17:40:00,QUEENS,11434,40.676193,-73.789246,POINT (-73.789246 40.676193),123 AVENUE,152 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,,,4342637,Sedan,Sedan,Sedan,,,,,
28/08/20,16:46:00,,,40.671898,-73.92231,POINT (-73.92231 40.671898),RALPH AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342788,Sedan,Sedan,,,,,,
28/08/20,13:55:00,,,40.72773,-73.90674,POINT (-73.90674 40.72773),MAURICE AVENUE,BORDEN AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4342844,Station Wagon/Sport Utility Vehicle,Tow Truck / Wrecker,,,,,,
28/08/20,20:17:00,,,40.8746,-73.9097,POINT (-73.9097 40.8746),BROADWAY,WEST 225 STREET,,0,0,0,0,0,0,0,0,Steering Failure,Unspecified,,,,4342674,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,22:54:00,QUEENS,11691,40.609535,-73.75372,POINT (-73.75372 40.609535),BEACH CHANNEL DRIVE,HASSOCK STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,Unspecified,,,4342659,Sedan,Sedan,Sedan,,,,,
28/08/20,5:10:00,,,40.811638,-73.9316,POINT (-73.9316 40.811638),MAJOR DEEGAN EXPRESSWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343127,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,8:00:00,BROOKLYN,11201,40.69127,-73.99032,POINT (-73.99032 40.69127),,,100 LIVINGSTON STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342617,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,16:00:00,BROOKLYN,11230,,,,PARKVILLE AVENUE,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342810,Sedan,,,,,,,
28/08/20,22:00:00,BRONX,10451,40.824707,-73.91552,POINT (-73.91552 40.824707),EAST 161 STREET,COURTLANDT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,4343220,Sedan,Sedan,,,,,,
28/08/20,12:00:00,BROOKLYN,11221,40.690247,-73.935036,POINT (-73.935036 40.690247),,,828 GREENE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343413,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,12:56:00,,,40.834164,-73.922226,POINT (-73.922226 40.834164),MCCLELLAN STREET,,,1,0,0,0,0,0,1,0,Lost Consciousness,Unspecified,,,,4343595,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,9:15:00,BROOKLYN,11215,40.666134,-73.99225,POINT (-73.99225 40.666134),16 STREET,4 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342660,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,0:00:00,BROOKLYN,11229,40.58965,-73.923325,POINT (-73.923325 40.58965),CYRUS AVENUE,CANTON COURT,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343164,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,14:39:00,MANHATTAN,10019,40.765842,-73.99096,POINT (-73.99096 40.765842),,,769 10 AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,Unspecified,,,4343312,Sedan,E-Scooter,Station Wagon/Sport Utility Vehicle,,,,,
28/08/20,22:20:00,,,40.75228,-73.9897,POINT (-73.9897 40.75228),WEST 36 STREET,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4343032,Sedan,Sedan,,,,,,
28/08/20,1:15:00,,,40.866047,-73.87207,POINT (-73.87207 40.866047),SOUTHERN BOULEVARD,,,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4342457,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,0:48:00,QUEENS,11421,40.69524,-73.8621,POINT (-73.8621 40.69524),,,85-20 FOREST PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342500,Sedan,Sedan,,,,,,
28/08/20,15:38:00,,,40.583042,-74.096176,POINT (-74.096176 40.583042),HYLAN BOULEVARD,,,1,0,0,0,0,0,1,0,Following Too Closely,Following Too Closely,Unspecified,,,4342641,Sedan,Sedan,Sedan,,,,,
28/08/20,16:30:00,BROOKLYN,11238,40.675755,-73.97143,POINT (-73.97143 40.675755),8 AVENUE,FLATBUSH AVENUE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4343172,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,17:15:00,,,40.721985,-73.84523,POINT (-73.84523 40.721985),QUEENS BOULEVARD,70 ROAD,,3,0,2,0,0,0,1,0,Turning Improperly,,,,,4342653,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,9:00:00,,,40.842335,-73.91619,POINT (-73.91619 40.842335),JEROME AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342597,Sedan,,,,,,,
28/08/20,6:50:00,,,40.828278,-73.907036,POINT (-73.907036 40.828278),3 AVENUE,EAST 166 STREET,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4342559,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,14:10:00,BRONX,10455,40.819527,-73.91621,POINT (-73.91621 40.819527),EAST 154 STREET,MELROSE AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4343129,Sedan,E-Scooter,,,,,,
28/08/20,5:19:00,QUEENS,11368,40.755337,-73.843254,POINT (-73.843254 40.755337),ROOSEVELT AVENUE,126 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4342992,,,,,,,,
28/08/20,8:20:00,BROOKLYN,11219,40.637894,-73.99838,POINT (-73.99838 40.637894),FORT HAMILTON PARKWAY,50 STREET,,1,0,1,0,0,0,0,0,Unspecified,,,,,4343105,Sedan,,,,,,,
28/08/20,14:40:00,BROOKLYN,11212,40.654312,-73.91759,POINT (-73.91759 40.654312),LINDEN BOULEVARD,CHURCH AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342983,Station Wagon/Sport Utility Vehicle,Carry All,,,,,,
28/08/20,21:35:00,MANHATTAN,10027,40.81205,-73.95355,POINT (-73.95355 40.81205),MORNINGSIDE AVENUE,WEST 126 STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342819,Bus,Bike,,,,,,
28/08/20,16:54:00,,,40.767372,-73.950066,POINT (-73.950066 40.767372),FDR DRIVE,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4342695,Sedan,Sedan,,,,,,
28/08/20,0:12:00,,,40.655632,-73.95987,POINT (-73.95987 40.655632),PARKSIDE AVENUE,,,1,0,0,0,0,0,1,0,Alcohol Involvement,Unspecified,Unspecified,,,4343441,Station Wagon/Sport Utility Vehicle,Sedan,Taxi,,,,,
28/08/20,18:00:00,MANHATTAN,10022,40.761234,-73.96389,POINT (-73.96389 40.761234),EAST 60 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,4343135,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,12:20:00,,,40.736668,-73.997345,POINT (-73.997345 40.736668),AVENUE OF THE AMERICAS,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4342601,Sedan,,,,,,,
28/08/20,12:30:00,QUEENS,11101,40.74124,-73.93617,POINT (-73.93617 40.74124),48 AVENUE,31 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342586,Taxi,,,,,,,
28/08/20,16:00:00,QUEENS,11433,40.69297,-73.78024,POINT (-73.78024 40.69297),MERRICK BOULEVARD,SAYRES AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342636,Bus,Sedan,,,,,,
28/08/20,19:05:00,BRONX,10456,40.829136,-73.9114,POINT (-73.9114 40.829136),WEBSTER AVENUE,EAST 166 STREET,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,4343191,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,14:30:00,,,,,,WEST DRIVE,WEST LAKE DRIVE,,2,0,0,0,2,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4343151,Bike,Bike,,,,,,
28/08/20,20:36:00,,,40.602295,-73.752174,POINT (-73.752174 40.602295),BEACH 19 STREET,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342934,Sedan,,,,,,,
28/08/20,9:30:00,BRONX,10452,40.83836,-73.92493,POINT (-73.92493 40.83836),WEST 168 STREET,NELSON AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4343618,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,5:00:00,QUEENS,11102,40.771904,-73.933266,POINT (-73.933266 40.771904),,,11-07 WELLING COURT,0,0,0,0,0,0,0,0,Unspecified,,,,,4342561,Station Wagon/Sport Utility Vehicle,,,,,,,
28/08/20,15:10:00,QUEENS,11106,40.759884,-73.9368,POINT (-73.9368 40.759884),36 AVENUE,21 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342831,Sedan,Bike,,,,,,
28/08/20,7:43:00,BROOKLYN,11225,40.658222,-73.957825,POINT (-73.957825 40.658222),,,146 FENIMORE STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342536,Sedan,Sedan,,,,,,
28/08/20,23:30:00,QUEENS,11435,40.696167,-73.8045,POINT (-73.8045 40.696167),SUTPHIN BOULEVARD,LIBERTY AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342662,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,18:30:00,QUEENS,11379,40.725037,-73.87258,POINT (-73.87258 40.725037),,,62-05 84 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342903,Sedan,,,,,,,
28/08/20,8:49:00,QUEENS,11370,40.768135,-73.88957,POINT (-73.88957 40.768135),,,22-40 80 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342830,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,
28/08/20,14:52:00,QUEENS,11355,40.743855,-73.82221,POINT (-73.82221 40.743855),146 STREET,58 ROAD,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,4342771,Sedan,,,,,,,
28/08/20,9:46:00,MANHATTAN,10027,40.81701,-73.9595,POINT (-73.9595 40.81701),WEST 125 STREET,SAINT CLAIR PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342822,Sedan,Sedan,,,,,,
28/08/20,21:20:00,BRONX,10455,40.814327,-73.904755,POINT (-73.904755 40.814327),EAST 151 STREET,UNION AVENUE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4343136,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,
28/08/20,13:40:00,,,40.760525,-73.97998,POINT (-73.97998 40.760525),AVENUE OF THE AMERICAS,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4343310,Sedan,Bike,,,,,,
28/08/20,11:19:00,BROOKLYN,11236,40.650074,-73.90503,POINT (-73.90503 40.650074),,,466 EAST 99 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,View Obstructed/Limited,,,,4342763,Sedan,Sedan,,,,,,
28/08/20,17:55:00,MANHATTAN,10035,40.799007,-73.933235,POINT (-73.933235 40.799007),,,2351 1 AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4343335,Refrigerated Van,Sedan,,,,,,
28/08/20,18:45:00,MANHATTAN,10016,40.747295,-73.97405,POINT (-73.97405 40.747295),2 AVENUE,EAST 38 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Driver Inattention/Distraction,,,,4342639,Bike,,,,,,,
28/08/20,20:20:00,BRONX,10465,40.87831,-73.870155,POINT (-73.870155 40.87831),BRONX RIVER PARKWAY,EAST GUN HILL ROAD,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,4343241,Sedan,E-Bike,,,,,,
28/08/20,17:00:00,,,40.82174,-73.89895,POINT (-73.89895 40.82174),STEBBINS AVENUE,EAST 163 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343009,Taxi,Sedan,,,,,,
28/08/20,0:50:00,,,40.639446,-74.02696,POINT (-74.02696 40.639446),WAKEMAN PLACE,,,1,0,0,0,0,0,1,0,Other Vehicular,Unspecified,,,,4342778,Pick-up Truck,Sedan,,,,,,
28/08/20,10:45:00,BROOKLYN,11229,40.60367,-73.95024,POINT (-73.95024 40.60367),,,1944 EAST 22 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4343162,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,,,,
28/08/20,21:10:00,QUEENS,11385,40.712696,-73.900604,POINT (-73.900604 40.712696),FRESH POND ROAD,METROPOLITAN AVENUE,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342911,Sedan,E-Scooter,,,,,,
28/08/20,11:50:00,,,40.82267,-73.92007,POINT (-73.92007 40.82267),EAST 156 STREET,CONCOURSE VILLAGE EAST,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4343120,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,12:29:00,,,,,,VERRAZANO BRIDGE LOWER,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4342964,Sedan,Sedan,,,,,,
27/08/20,15:25:00,,,,,,68 STREET,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342362,Sedan,,,,,,,
27/08/20,16:30:00,,,,,,GOWANUS RAMP,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4342393,Sedan,Beverage Truck,,,,,,
27/08/20,18:45:00,,,,,,MAJOR DEEGAN EXPRESSWAY RAMP,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4342429,Sedan,Sedan,,,,,,
27/08/20,21:20:00,QUEENS,11435,40.704132,-73.815895,POINT (-73.815895 40.704132),,,138-19 HILLSIDE AVENUE,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4342406,Sedan,,,,,,,
27/08/20,20:40:00,,,40.737682,-73.85206,POINT (-73.85206 40.737682),108 STREET,HORACE HARDING EXPRESSWAY,,1,0,1,0,0,0,0,0,Traffic Control Device Improper/Non-Working,,,,,4342377,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,11:45:00,MANHATTAN,10002,40.715836,-73.9949,POINT (-73.9949 40.715836),CANAL STREET,CHRYSTIE STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4343301,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,20:40:00,QUEENS,11378,40.725918,-73.89535,POINT (-73.89535 40.725918),69 STREET,GRAND AVENUE,,1,0,0,0,1,0,0,0,Passing Too Closely,Failure to Keep Right,,,,4342898,Station Wagon/Sport Utility Vehicle,Bike,,,,,,
27/08/20,13:50:00,BROOKLYN,11207,40.67607,-73.89696,POINT (-73.89696 40.67607),,,84 PENNSYLVANIA AVENUE,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,4342332,Bus,Sedan,,,,,,
27/08/20,11:00:00,MANHATTAN,10028,40.776722,-73.95115,POINT (-73.95115 40.776722),,,344 EAST 85 STREET,1,0,1,0,0,0,0,0,Unspecified,,,,,4342488,Sedan,,,,,,,
27/08/20,16:10:00,QUEENS,11419,40.688683,-73.82917,POINT (-73.82917 40.688683),,,101-09 115 STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,Unspecified,Unspecified,Unspecified,4342468,Station Wagon/Sport Utility Vehicle,Taxi,Sedan,Sedan,Motorcycle,,,
27/08/20,23:30:00,BROOKLYN,11204,40.60817,-73.98735,POINT (-73.98735 40.60817),BAY RIDGE PARKWAY,BAY PARKWAY,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,4342471,Sedan,Sedan,,,,,,
27/08/20,11:51:00,QUEENS,11373,40.74506,-73.87156,POINT (-73.87156 40.74506),,,42-10 94 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,4342409,Sedan,,,,,,,
27/08/20,14:00:00,MANHATTAN,10027,40.805782,-73.95066,POINT (-73.95066 40.805782),WEST 120 STREET,7 AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4342568,Sedan,E-Scooter,,,,,,
27/08/20,17:35:00,BRONX,10469,40.87485,-73.84935,POINT (-73.84935 40.87485),,,3357 FISH AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,4343029,Sedan,,,,,,,
27/08/20,7:00:00,BROOKLYN,11203,40.657894,-73.93772,POINT (-73.93772 40.657894),,,693 WINTHROP STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4342379,Station Wagon/Sport Utility Vehicle,,,,,,,
27/08/20,0:20:00,,,40.751575,-73.982285,POINT (-73.982285 40.751575),5 AVENUE,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4343067,Station Wagon/Sport Utility Vehicle,Motorcycle,,,,,,
27/08/20,22:05:00,BROOKLYN,11234,40.621178,-73.93005,POINT (-73.93005 40.621178),AVENUE M,SCHENECTADY AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4342575,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,
27/08/20,13:30:00,,,40.734135,-73.9583,POINT (-73.9583 40.734135),FREEMAN STREET,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4342490,Sedan,Box Truck,,,,,,
27/08/20,1:00:00,,,40.75663,-73.92531,POINT (-73.92531 40.75663),35 STREET,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,,4342785,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,,
27/08/20,5:45:00,STATEN ISLAND,10310,40.63237,-74.13017,POINT (-74.13017 40.63237),HURST STREET,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4342558,Bus,,,,,,,
27/08/20,14:30:00,,,40.840836,-73.87258,POINT (-73.87258 40.840836),BRONX RIVER PARKWAY,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,4342425,Sedan,Sedan,Sedan,,,,,
